trip_id,member_id,destination,duration_days,cost_usd,activities,start_date_clean
T2863,1881,Phuket,9,571000,"['kayaking', 'safari', 'hiking']",2022-05-16
T2864,1881,Paris,5,495000,"['safari', 'hiking', 'kayaking']",2025-04-20
T2865,1818,Cancun,9,65000,"['snorkeling', 'spa']",2023-04-05
T2866,1818,Tokyo,9,82000,"['beach', 'spa']",2025-02-19
T2867,1818,Cancun,5,95000,"['beach', 'spa']",2022-04-27
T2868,1833,Rome,6,292000,"['beach', 'spa']",2022-01-11
T2869,1833,Banff,5,232000,['beach'],2022-01-11
T2870,1083,Denver,5,155000,"['hiking', 'safari']",2022-01-02
T2871,1083,Bali,4,103000,"['kayaking', 'hiking']",2022-03-03
T2872,1703,Cancun,7,92000,['beach'],2021-12-04
T2873,1295,Rome,5,279000,['food tour'],2025-06-05
T2874,1070,Bali,10,102000,"['safari', 'kayaking']",2022-09-18
T2875,1070,Denver,9,181000,"['kayaking', 'hiking']",2022-02-02
T2876,1070,Barcelona,8,182000,"['safari', 'kayaking', 'hiking']",2024-08-07
T2877,1610,Cancun,7,86000,['food tour'],2023-06-03
T2878,1669,Denver,5,143000,"['food tour', 'cultural show', 'museum tour']",2022-06-04
T2879,1669,Barcelona,8,153000,"['food tour', 'museum tour', 'cultural show']",2023-09-23
T2880,1669,Cancun,6,68000,"['cultural show', 'museum tour']",2024-06-28
T2881,1928,Banff,3,311000,"['kayaking', 'safari']",2023-08-14
T2882,1928,Tokyo,9,96000,['safari'],2021-12-15
T2883,1928,Tokyo,7,95000,"['hiking', 'safari']",2024-12-04
T2884,1928,Banff,9,308000,['kayaking'],2023-11-11
T2885,1928,Barcelona,7,188000,['kayaking'],2022-08-29
T2886,1869,Barcelona,10,185000,['safari'],2021-10-04
T2887,1953,Tokyo,9,92000,"['hiking', 'food tour']",2022-02-24
T2888,1816,Tokyo,6,119000,"['food tour', 'museum tour', 'hiking']",2023-11-15
T2889,1816,Tokyo,10,103000,['museum tour'],2021-07-12
T2890,1816,Cancun,4,72000,"['hiking', 'museum tour']",2022-04-12
T2891,1816,Bali,10,96000,"['museum tour', 'food tour', 'hiking']",2025-01-06
T2892,1127,Tokyo,3,97000,"['beach', 'spa']",2022-12-22
T2893,1888,Cape Town,7,274000,"['kayaking', 'hiking']",2023-02-07
T2894,1888,Phuket,9,499000,"['safari', 'hiking', 'kayaking']",2024-11-28
T2895,1888,Barcelona,5,205000,"['safari', 'kayaking', 'hiking']",2022-12-17
T2896,1888,Tokyo,9,95000,"['safari', 'hiking', 'kayaking']",2023-12-23
T2897,1888,Bali,8,92000,"['hiking', 'safari', 'kayaking']",2025-02-08
T2898,1001,Bali,8,120000,['safari'],2022-06-05
T2899,1001,Cancun,8,77000,['safari'],2022-08-04
T2900,1001,Paris,4,419000,['kayaking'],2022-03-05
T2901,1001,Barcelona,4,178000,"['kayaking', 'safari']",2024-04-11
T2902,1853,Tokyo,3,93000,['hiking'],2025-01-31
T2903,1853,Tokyo,8,89000,"['kayaking', 'hiking']",2023-06-27
T2904,1853,Cancun,4,67000,['hiking'],2024-08-13
T2905,1539,Bali,9,93000,['beach'],2025-03-22
T2906,1539,Tokyo,3,94000,"['spa', 'beach', 'snorkeling']",2025-03-27
T2907,1539,Rome,9,252000,"['beach', 'spa']",2023-03-06
T2908,1539,Bali,7,113000,"['beach', 'snorkeling', 'spa']",2024-11-24
T2909,1539,Barcelona,7,160000,"['snorkeling', 'spa', 'beach']",2025-04-21
T2910,1601,Denver,3,160000,"['spa', 'beach']",2021-10-27
T2911,1601,Tokyo,5,99000,['snorkeling'],2024-11-03
T2912,1308,Cancun,3,92000,"['food tour', 'museum tour', 'hiking']",2022-05-24
T2913,1308,Cancun,5,95000,"['museum tour', 'hiking', 'food tour']",2022-07-01
T2914,1308,Tokyo,5,98000,"['hiking', 'food tour', 'museum tour']",2022-03-27
T2915,1585,Bali,5,97000,"['safari', 'hiking']",2021-10-06
T2916,1585,Tokyo,9,119000,"['safari', 'hiking', 'kayaking']",2024-09-05
T2917,1585,Tokyo,7,113000,['safari'],2021-07-18
T2918,1585,Tokyo,6,86000,"['kayaking', 'hiking', 'safari']",2021-08-03
T2919,1585,Banff,5,322000,"['safari', 'kayaking', 'hiking']",2022-12-21
T2920,1410,Banff,6,265000,"['spa', 'beach', 'snorkeling']",2023-01-08
T2921,1410,Rome,5,318000,"['spa', 'beach']",2024-02-24
T2922,1410,Banff,3,290000,['beach'],2023-01-04
T2923,1171,Cape Town,10,256000,"['wine tasting', 'shopping']",2021-09-12
T2924,1171,Rome,5,309000,['wine tasting'],2023-07-10
T2925,1171,Barcelona,9,194000,['shopping'],2023-02-02
T2926,1171,Banff,7,317000,"['wine tasting', 'spa']",2023-03-01
T2927,1417,Barcelona,6,158000,"['museum tour', 'food tour', 'hiking']",2025-05-08
T2928,1417,Cape Town,4,256000,"['museum tour', 'hiking', 'food tour']",2023-07-13
T2929,1417,Cape Town,6,333000,"['food tour', 'hiking', 'museum tour']",2021-12-26
T2930,1768,Cancun,4,89000,"['safari', 'hiking', 'kayaking']",2025-01-07
T2931,1768,Rome,3,302000,"['safari', 'hiking']",2024-12-01
T2932,1768,Denver,3,192000,['safari'],2025-04-21
T2933,1692,Banff,8,331000,"['hiking', 'museum tour', 'food tour']",2024-06-13
T2934,1692,Phuket,7,509000,['food tour'],2024-08-02
T2935,1603,Rome,5,216000,"['kayaking', 'hiking', 'safari']",2024-01-25
T2936,1460,Banff,6,297000,"['safari', 'kayaking', 'hiking']",2023-05-09
T2937,1460,Rome,10,295000,"['kayaking', 'hiking', 'safari']",2023-06-03
T2938,1460,Banff,5,302000,['kayaking'],2023-05-01
T2939,1460,Banff,10,324000,"['kayaking', 'hiking', 'safari']",2022-12-13
T2940,1460,Banff,6,319000,"['kayaking', 'hiking']",2021-11-18
T2941,1871,Cancun,4,87000,"['spa', 'snorkeling']",2022-03-08
T2942,1871,Denver,6,146000,"['spa', 'snorkeling']",2023-07-31
T2943,1871,Denver,10,149000,['spa'],2021-12-23
T2944,1637,Bali,6,87000,['hiking'],2025-06-24
T2945,1637,Cancun,6,91000,"['hiking', 'safari']",2021-07-29
T2946,1637,Bali,6,120000,"['safari', 'kayaking', 'hiking']",2023-01-12
T2947,1637,Tokyo,10,82000,"['safari', 'hiking']",2024-03-09
T2948,1423,Banff,5,243000,"['museum tour', 'food tour', 'cultural show']",2022-08-05
T2949,1423,Cancun,9,81000,"['cultural show', 'food tour', 'museum tour']",2023-12-20
T2950,1423,Bali,7,92000,"['food tour', 'cultural show', 'museum tour']",2024-04-21
T2951,1423,Barcelona,5,175000,['museum tour'],2024-11-24
T2952,1315,Denver,3,140000,"['beach', 'spa']",2022-12-28
T2953,1315,Cape Town,8,281000,"['spa', 'snorkeling', 'beach']",2023-05-25
T2954,1315,Bali,7,91000,['snorkeling'],2023-01-19
T2955,1376,Paris,6,479000,"['hiking', 'kayaking']",2023-05-11
T2956,1376,Banff,5,231000,['kayaking'],2025-05-07
T2957,1524,Paris,4,419000,"['spa', 'beach']",2024-11-02
T2958,1524,Bali,7,118000,['spa'],2023-10-28
T2959,1524,Cancun,5,65000,"['spa', 'beach', 'snorkeling']",2021-07-05
T2960,1524,Barcelona,6,168000,"['spa', 'snorkeling']",2025-01-31
T2961,1524,Cape Town,5,230000,['spa'],2023-12-15
T2962,1872,Tokyo,3,119000,['kayaking'],2022-12-27
T2963,1872,Tokyo,8,97000,"['safari', 'hiking', 'kayaking']",2023-02-16
T2964,1438,Barcelona,3,168000,"['spa', 'beach', 'snorkeling']",2023-11-16
T2965,1744,Banff,5,292000,['safari'],2022-09-19
T2966,1744,Cape Town,8,265000,['hiking'],2024-01-05
T2967,1744,Paris,6,493000,"['safari', 'hiking', 'kayaking']",2022-06-04
T2968,1744,Barcelona,7,202000,"['kayaking', 'safari', 'hiking']",2023-05-29
T2969,1744,Barcelona,6,210000,"['safari', 'kayaking']",2024-02-10
T2970,1150,Bali,6,128000,"['spa', 'snorkeling', 'beach']",2022-01-17
T2971,1150,Denver,6,160000,"['beach', 'snorkeling']",2023-12-24
T2972,1242,Banff,10,251000,"['spa', 'snorkeling']",2023-03-30
T2973,1556,Tokyo,4,91000,"['snorkeling', 'beach', 'spa']",2024-08-25
T2974,1824,Barcelona,8,197000,['wine tasting'],2024-08-31
T2975,1824,Tokyo,6,98000,"['wine tasting', 'shopping']",2024-03-31
T2976,1824,Cancun,7,76000,"['shopping', 'wine tasting']",2021-11-03
T2977,1812,Rome,7,310000,['safari'],2022-01-25
T2978,1812,Cancun,8,85000,['kayaking'],2023-01-27
T2979,1812,Banff,4,261000,['hiking'],2023-11-10
T2980,1812,Banff,6,267000,"['kayaking', 'hiking', 'safari']",2023-08-25
T2981,1812,Barcelona,7,200000,"['kayaking', 'safari']",2021-11-10
T2982,1409,Barcelona,3,145000,"['kayaking', 'safari', 'hiking']",2024-08-11
T2983,1409,Banff,5,280000,['hiking'],2022-06-24
T2984,1409,Rome,9,299000,['hiking'],2024-08-25
T2985,1143,Tokyo,9,103000,"['hiking', 'kayaking', 'safari']",2021-11-22
T2986,1526,Denver,5,178000,"['safari', 'hiking', 'kayaking']",2024-11-29
T2987,1526,Bali,8,113000,"['kayaking', 'safari', 'hiking']",2021-12-24
T2988,1526,Barcelona,8,160000,"['kayaking', 'safari']",2024-11-16
T2989,1863,Rome,9,313000,['kayaking'],2023-07-08
T2990,1863,Cancun,10,67000,['safari'],2021-11-12
T2991,1991,Tokyo,3,106000,['museum tour'],2024-01-30
T2992,1991,Bali,9,128000,"['food tour', 'museum tour', 'cultural show']",2024-09-24
T2993,1832,Cape Town,4,313000,['safari'],2024-09-09
T2994,1832,Cape Town,5,288000,['safari'],2023-02-21
T2995,1832,Barcelona,6,152000,"['kayaking', 'hiking', 'safari']",2022-03-14
T2996,1208,Bali,7,108000,"['museum tour', 'food tour', 'cultural show']",2022-08-19
T2997,1208,Phuket,6,423000,['food tour'],2024-01-18
T2998,1208,Cape Town,10,224000,"['food tour', 'cultural show']",2022-10-10
T2999,1440,Cape Town,8,331000,"['museum tour', 'food tour', 'hiking']",2021-11-23
T3000,1440,Banff,4,250000,"['food tour', 'museum tour']",2022-02-17
T3001,1131,Cape Town,4,288000,"['food tour', 'museum tour', 'cultural show']",2022-01-15
T3002,1131,Barcelona,8,213000,"['cultural show', 'food tour', 'museum tour']",2023-01-09
T3003,1131,Bali,7,112000,"['cultural show', 'food tour', 'museum tour']",2025-01-04
T3004,1131,Tokyo,5,96000,['museum tour'],2025-04-05
T3005,1380,Bali,9,117000,"['snorkeling', 'spa', 'beach']",2024-11-16
T3006,1174,Cape Town,5,285000,"['food tour', 'cultural show']",2023-04-25
T3007,1174,Barcelona,9,174000,['cultural show'],2023-09-28
T3008,1533,Tokyo,9,83000,"['shopping', 'wine tasting']",2024-06-12
T3009,1533,Banff,3,334000,['spa'],2025-01-10
T3010,1270,Cancun,7,72000,"['hiking', 'kayaking', 'safari']",2024-02-26
T3011,1270,Cancun,6,82000,"['hiking', 'kayaking']",2021-12-06
T3012,1270,Cancun,9,74000,"['kayaking', 'hiking']",2022-08-22
T3013,1270,Cancun,5,94000,"['hiking', 'kayaking']",2023-10-10
T3014,1407,Cancun,6,89000,"['spa', 'snorkeling', 'beach']",2024-09-15
T3015,1407,Barcelona,10,203000,['snorkeling'],2022-12-29
T3016,1407,Denver,4,162000,['beach'],2023-11-01
T3017,1407,Barcelona,8,149000,['beach'],2023-04-25
T3018,1805,Barcelona,10,159000,"['spa', 'snorkeling']",2023-01-05
T3019,1805,Tokyo,8,82000,['spa'],2023-10-21
T3020,1805,Denver,5,187000,"['beach', 'spa']",2022-06-10
T3021,1123,Banff,6,315000,['hiking'],2025-02-18
T3022,1123,Cape Town,9,327000,['hiking'],2022-05-24
T3023,1138,Tokyo,8,115000,['kayaking'],2023-04-11
T3024,1138,Bali,9,91000,"['safari', 'hiking', 'kayaking']",2021-07-04
T3025,1138,Barcelona,8,145000,"['kayaking', 'hiking']",2024-01-20
T3026,1138,Tokyo,6,81000,['kayaking'],2024-01-11
T3027,1051,Cancun,6,70000,"['wine tasting', 'shopping']",2024-10-09
T3028,1051,Tokyo,10,121000,"['shopping', 'spa']",2024-12-16
T3029,1051,Cancun,5,96000,"['wine tasting', 'shopping', 'spa']",2021-10-01
T3030,1624,Rome,9,262000,"['beach', 'snorkeling', 'spa']",2024-10-18
T3031,1624,Cape Town,9,267000,"['snorkeling', 'beach']",2025-05-08
T3032,1275,Paris,4,589000,['food tour'],2022-06-10
T3033,1275,Rome,3,247000,['hiking'],2021-08-23
T3034,1275,Barcelona,4,207000,"['food tour', 'museum tour', 'hiking']",2021-11-29
T3035,1970,Cancun,7,69000,"['cultural show', 'museum tour']",2022-11-05
T3036,1342,Cancun,6,72000,['beach'],2024-03-04
T3037,1342,Cancun,4,79000,['spa'],2022-12-01
T3038,1342,Cancun,8,81000,"['beach', 'spa', 'snorkeling']",2021-11-11
T3039,1342,Cancun,4,82000,['beach'],2022-05-24
T3040,1256,Bali,3,102000,"['spa', 'beach']",2024-11-29
T3041,1256,Paris,5,521000,['beach'],2023-03-15
T3042,1256,Paris,3,410000,['beach'],2025-04-10
T3043,1256,Banff,6,269000,"['snorkeling', 'beach']",2025-01-20
T3044,1256,Banff,6,233000,"['spa', 'snorkeling', 'beach']",2025-05-30
T3045,1182,Tokyo,5,115000,"['food tour', 'hiking']",2023-01-16
T3046,1182,Bali,5,102000,"['food tour', 'museum tour']",2021-11-22
T3047,1182,Tokyo,4,103000,"['museum tour', 'food tour', 'hiking']",2024-06-20
T3048,1617,Denver,3,187000,"['spa', 'shopping', 'wine tasting']",2022-11-18
T3049,1617,Bali,10,123000,['wine tasting'],2023-07-26
T3050,1617,Bali,3,110000,"['shopping', 'spa']",2025-06-11
T3051,1300,Cape Town,4,271000,['food tour'],2025-03-29
T3052,1300,Barcelona,8,169000,['museum tour'],2023-03-29
T3053,1300,Bali,7,124000,"['cultural show', 'food tour', 'museum tour']",2023-01-20
T3054,1300,Rome,9,310000,"['museum tour', 'food tour']",2022-06-21
T3055,1300,Barcelona,6,195000,"['food tour', 'cultural show']",2023-09-14
T3056,1690,Tokyo,4,112000,['safari'],2021-10-04
T3057,1690,Bali,10,107000,"['safari', 'hiking']",2022-08-22
T3058,1690,Bali,7,130000,"['hiking', 'kayaking']",2024-07-07
T3059,1690,Bali,5,114000,"['safari', 'hiking']",2022-05-20
T3060,1770,Barcelona,9,212000,"['food tour', 'museum tour', 'hiking']",2021-08-10
T3061,1770,Rome,3,283000,"['museum tour', 'food tour']",2022-03-09
T3062,1770,Tokyo,7,105000,"['museum tour', 'hiking', 'food tour']",2022-12-07
T3063,1770,Tokyo,3,113000,"['museum tour', 'hiking', 'food tour']",2023-08-30
T3064,1770,Banff,10,251000,"['museum tour', 'hiking', 'food tour']",2025-06-03
T3065,1240,Bali,3,110000,"['kayaking', 'safari']",2021-11-15
T3066,1240,Rome,4,320000,"['safari', 'hiking']",2022-01-21
T3067,1240,Bali,10,108000,"['hiking', 'safari', 'kayaking']",2022-11-16
T3068,1240,Paris,9,403000,"['safari', 'kayaking']",2022-07-31
T3069,1240,Barcelona,10,200000,['safari'],2023-04-05
T3070,1230,Cape Town,6,252000,"['food tour', 'museum tour', 'hiking']",2023-11-18
T3071,1230,Cape Town,7,319000,"['museum tour', 'food tour', 'hiking']",2025-06-14
T3072,1920,Paris,9,575000,"['hiking', 'kayaking']",2022-06-19
T3073,1920,Banff,7,261000,['safari'],2022-05-22
T3074,1920,Denver,5,132000,"['hiking', 'safari', 'kayaking']",2025-06-28
T3075,1920,Bali,10,96000,"['kayaking', 'hiking']",2022-10-20
T3076,1326,Barcelona,10,179000,"['kayaking', 'safari']",2024-01-01
T3077,1326,Paris,3,511000,"['safari', 'hiking', 'kayaking']",2025-06-07
T3078,1326,Denver,3,160000,"['hiking', 'safari']",2021-09-17
T3079,1326,Barcelona,8,200000,['hiking'],2025-05-10
T3080,1458,Rome,9,318000,"['kayaking', 'hiking']",2023-09-22
T3081,1458,Tokyo,10,99000,"['hiking', 'safari']",2023-03-19
T3082,1458,Cape Town,5,320000,"['safari', 'hiking']",2023-03-06
T3083,1458,Cape Town,5,331000,"['hiking', 'safari', 'kayaking']",2023-05-17
T3084,1681,Tokyo,4,117000,"['spa', 'shopping']",2022-12-09
T3085,1681,Phuket,5,615000,['shopping'],2021-08-17
T3086,1681,Bali,9,94000,"['shopping', 'wine tasting']",2023-08-03
T3087,1681,Phuket,4,474000,"['spa', 'wine tasting']",2023-07-29
T3088,1662,Denver,3,152000,['safari'],2024-08-08
T3089,1662,Bali,6,121000,"['hiking', 'kayaking', 'safari']",2022-10-03
T3090,1662,Barcelona,5,207000,['kayaking'],2023-12-29
T3091,1662,Tokyo,7,112000,"['hiking', 'safari']",2022-05-27
T3092,1662,Cancun,6,91000,"['hiking', 'kayaking']",2023-08-20
T3093,1507,Rome,9,217000,"['beach', 'snorkeling', 'spa']",2023-01-24
T3094,1507,Barcelona,8,170000,['snorkeling'],2023-12-10
T3095,1465,Tokyo,6,118000,['museum tour'],2023-06-18
T3096,1465,Cape Town,3,260000,"['cultural show', 'food tour']",2025-02-06
T3097,1465,Denver,3,181000,['museum tour'],2022-05-17
T3098,1163,Denver,9,157000,"['snorkeling', 'spa', 'beach']",2021-09-09
T3099,1163,Cancun,4,72000,['spa'],2025-06-06
T3100,1163,Phuket,5,510000,"['beach', 'spa', 'snorkeling']",2022-07-03
T3101,1163,Paris,8,446000,"['spa', 'beach', 'snorkeling']",2023-01-17
T3102,1163,Banff,5,320000,['beach'],2024-04-25
T3103,1167,Barcelona,6,167000,"['shopping', 'wine tasting']",2022-05-29
T3104,1167,Bali,4,111000,['wine tasting'],2023-12-29
T3105,1167,Cancun,8,87000,['spa'],2022-04-02
T3106,1167,Rome,7,316000,"['spa', 'wine tasting', 'shopping']",2025-03-04
T3107,1145,Tokyo,5,96000,"['safari', 'hiking']",2025-06-13
T3108,1145,Barcelona,8,155000,"['safari', 'hiking', 'kayaking']",2022-11-17
T3109,1145,Denver,10,178000,['kayaking'],2024-10-05
T3110,1206,Bali,8,92000,"['hiking', 'museum tour']",2023-04-19
T3111,1206,Bali,3,125000,"['hiking', 'museum tour', 'food tour']",2021-12-27
T3112,1206,Cancun,7,75000,"['hiking', 'food tour']",2022-03-13
T3113,1500,Cancun,3,93000,"['safari', 'hiking']",2022-08-19
T3114,1500,Cancun,5,87000,"['kayaking', 'hiking', 'safari']",2023-09-30
T3115,1500,Cancun,5,92000,"['hiking', 'safari', 'kayaking']",2023-10-03
T3116,1500,Cancun,5,95000,"['safari', 'hiking', 'kayaking']",2022-12-06
T3117,1500,Cancun,8,83000,['kayaking'],2025-02-05
T3118,1188,Denver,4,144000,['cultural show'],2023-08-17
T3119,1324,Bali,4,88000,"['spa', 'wine tasting', 'shopping']",2022-02-20
T3120,1324,Bali,6,119000,"['shopping', 'wine tasting']",2022-11-03
T3121,1324,Phuket,7,560000,['spa'],2021-12-28
T3122,1324,Barcelona,10,187000,"['spa', 'wine tasting']",2023-10-25
T3123,1324,Cancun,9,93000,"['spa', 'shopping']",2022-03-23
T3124,1657,Denver,3,178000,"['hiking', 'safari', 'kayaking']",2023-09-09
T3125,1657,Barcelona,6,191000,"['safari', 'kayaking', 'hiking']",2025-01-16
T3126,1657,Bali,6,102000,"['kayaking', 'hiking', 'safari']",2021-07-30
T3127,1657,Barcelona,6,213000,"['kayaking', 'hiking']",2022-09-05
T3128,1657,Barcelona,3,147000,"['safari', 'kayaking', 'hiking']",2022-07-30
T3129,1745,Cancun,9,71000,"['snorkeling', 'spa', 'beach']",2022-03-22
T3130,1745,Denver,8,154000,"['beach', 'spa']",2023-11-15
T3131,1745,Rome,10,242000,"['spa', 'beach', 'snorkeling']",2023-03-30
T3132,1745,Banff,4,313000,"['beach', 'spa', 'snorkeling']",2024-11-16
T3133,1835,Barcelona,5,185000,['kayaking'],2023-01-09
T3134,1835,Bali,8,130000,"['hiking', 'safari', 'kayaking']",2025-03-11
T3135,1835,Tokyo,5,119000,['kayaking'],2021-11-11
T3136,1855,Banff,3,270000,['food tour'],2023-04-02
T3137,1855,Cape Town,4,281000,"['museum tour', 'food tour']",2024-03-29
T3138,1855,Barcelona,4,181000,"['hiking', 'food tour', 'museum tour']",2023-05-04
T3139,1852,Banff,10,315000,"['safari', 'kayaking']",2022-12-15
T3140,1852,Denver,6,146000,"['safari', 'kayaking', 'hiking']",2024-04-17
T3141,1852,Phuket,10,586000,"['kayaking', 'hiking', 'safari']",2024-05-25
T3142,1852,Barcelona,6,156000,['safari'],2023-08-01
T3143,1900,Barcelona,7,189000,['wine tasting'],2025-04-06
T3144,1900,Banff,3,250000,['wine tasting'],2024-10-07
T3145,1900,Banff,3,252000,['spa'],2023-09-20
T3146,1900,Phuket,10,545000,"['shopping', 'spa', 'wine tasting']",2024-06-03
T3147,1575,Barcelona,6,154000,"['food tour', 'museum tour']",2024-04-28
T3148,1079,Rome,5,285000,"['safari', 'kayaking', 'hiking']",2023-06-04
T3149,1079,Banff,5,282000,"['hiking', 'safari', 'kayaking']",2025-06-21
T3150,1814,Cancun,10,94000,"['wine tasting', 'shopping', 'spa']",2024-02-21
T3151,1814,Bali,5,95000,['wine tasting'],2021-08-18
T3152,1687,Tokyo,9,115000,['kayaking'],2024-12-11
T3153,1687,Barcelona,4,169000,['safari'],2024-09-17
T3154,1687,Denver,7,185000,"['hiking', 'safari', 'kayaking']",2023-06-16
T3155,1687,Cancun,4,76000,"['safari', 'kayaking']",2024-12-29
T3156,1452,Cancun,4,74000,['museum tour'],2025-06-06
T3157,1452,Cancun,3,81000,['museum tour'],2022-09-06
T3158,1452,Cancun,6,69000,"['food tour', 'cultural show', 'museum tour']",2022-12-17
T3159,1857,Denver,10,166000,"['kayaking', 'hiking']",2022-05-16
T3160,1857,Barcelona,7,183000,"['hiking', 'safari']",2025-05-14
T3161,1229,Barcelona,8,213000,['hiking'],2023-04-25
T3162,1229,Denver,6,166000,"['kayaking', 'hiking']",2024-12-01
T3163,1229,Denver,8,136000,"['kayaking', 'safari', 'hiking']",2024-06-09
T3164,1229,Tokyo,9,119000,['safari'],2023-03-14
T3165,1723,Bali,10,121000,"['hiking', 'food tour']",2022-09-17
T3166,1723,Cape Town,5,232000,"['hiking', 'food tour', 'museum tour']",2023-01-12
T3167,1782,Tokyo,5,86000,"['snorkeling', 'beach']",2023-10-24
T3168,1100,Denver,7,172000,['food tour'],2024-10-13
T3169,1290,Cape Town,8,334000,"['spa', 'wine tasting']",2025-02-15
T3170,1290,Banff,5,299000,"['spa', 'wine tasting']",2023-03-25
T3171,1290,Rome,6,275000,['shopping'],2021-11-05
T3172,1290,Denver,7,172000,"['shopping', 'wine tasting']",2024-04-12
T3173,1444,Tokyo,7,121000,['safari'],2023-04-14
T3174,1444,Rome,3,278000,"['safari', 'kayaking']",2022-01-12
T3175,1444,Paris,6,473000,['hiking'],2024-12-16
T3176,1444,Banff,7,235000,"['hiking', 'kayaking']",2023-10-27
T3177,1951,Tokyo,6,98000,"['safari', 'kayaking']",2022-03-11
T3178,1053,Tokyo,10,104000,"['hiking', 'safari', 'kayaking']",2022-10-05
T3179,1053,Denver,10,141000,['safari'],2022-06-01
T3180,1391,Tokyo,10,117000,['kayaking'],2021-08-10
T3181,1391,Rome,10,216000,"['kayaking', 'hiking', 'safari']",2023-08-29
T3182,1391,Banff,5,335000,['kayaking'],2022-12-01
T3183,1391,Paris,6,503000,['safari'],2025-03-16
T3184,1391,Banff,9,314000,['kayaking'],2025-06-08
T3185,1967,Bali,6,117000,['hiking'],2024-08-01
T3186,1967,Tokyo,9,95000,"['kayaking', 'hiking', 'safari']",2024-06-04
T3187,1967,Tokyo,4,100000,"['hiking', 'kayaking', 'safari']",2025-04-16
T3188,1368,Rome,3,220000,"['beach', 'snorkeling', 'spa']",2022-06-06
T3189,1666,Banff,6,233000,['wine tasting'],2025-01-06
T3190,1666,Banff,8,288000,['wine tasting'],2023-04-10
T3191,1666,Rome,5,258000,"['wine tasting', 'spa']",2022-08-11
T3192,1666,Denver,7,135000,['wine tasting'],2024-05-17
T3193,1251,Cape Town,10,231000,['wine tasting'],2023-11-30
T3194,1251,Paris,9,538000,"['shopping', 'wine tasting', 'spa']",2024-03-24
T3195,1251,Cancun,4,89000,"['shopping', 'wine tasting', 'spa']",2023-02-22
T3196,1251,Paris,7,540000,['shopping'],2024-04-13
T3197,1251,Banff,9,292000,"['shopping', 'wine tasting']",2022-07-21
T3198,1499,Bali,8,125000,"['museum tour', 'food tour']",2025-02-22
T3199,1499,Denver,5,136000,"['food tour', 'cultural show', 'museum tour']",2022-03-29
T3200,1499,Bali,3,106000,"['museum tour', 'food tour', 'cultural show']",2022-10-26
