trip_id,member_id,destination,start_date,duration_days,cost_usd,activities
T3451,1183,Denver,08/12/2024,3,179000,snorkeling
T3452,1861,Cape Town,2022-05-04,5,285000,beach
T3453,1861,Banff,02/24/2024,10,273000,"snorkeling, spa"
T3454,1861,Barcelona,2025-05-05,9,191000,spa
T3455,1859,Bali,10/28/2022,4,110000,snorkeling
T3456,1693,Cape Town,01/31/2022,3,240000,spa
T3457,1693,Barcelona,2021-07-05,9,209000,wine tasting
T3458,1693,Barcelona,2025-02-27,6,155000,"spa, wine tasting"
T3459,1609,Tokyo,"October 13, 2024",3,81000,beach
T3460,1609,Cape Town,"August 14, 2022",9,277000,beach
T3461,1609,Bali,03/20/2025,10,91000,snorkeling
T3462,1609,Cape Town,07/09/2021,10,324000,"snorkeling, spa, beach"
T3463,1609,Cancun,2023-08-10,10,71000,beach
T3464,1626,Cancun,2023-02-26,8,80000,"kayaking, safari"
T3465,1485,Tokyo,01/09/2023,10,120000,"snorkeling, spa, beach"
T3466,1485,Barcelona,06/25/2024,6,199000,"beach, spa"
T3467,1485,Tokyo,"November 11, 2023",8,101000,"beach, spa"
T3468,1278,Cancun,"June 07, 2025",6,85000,hiking
T3469,1278,Cape Town,2021-12-26,7,334000,"safari, hiking, kayaking"
T3470,1278,Denver,2021-12-17,6,184000,kayaking
T3471,1630,Barcelona,06/14/2022,7,165000,"beach, spa, snorkeling"
T3472,1630,Bali,07/15/2022,8,122000,"spa, beach, snorkeling"
T3473,1630,Tokyo,01/04/2023,9,99000,"snorkeling, spa"
T3474,1630,Barcelona,2024-02-08,5,182000,"snorkeling, beach"
T3475,1630,Denver,"August 14, 2024",7,167000,"beach, snorkeling"
T3476,1020,Paris,"July 07, 2022",7,519000,shopping
T3477,1020,Rome,07/17/2023,3,307000,"shopping, wine tasting, spa"
T3478,1020,Phuket,"September 19, 2022",10,460000,wine tasting
T3479,1020,Tokyo,05/19/2023,8,98000,wine tasting
T3480,1170,Tokyo,"August 03, 2021",6,99000,"shopping, spa"
T3481,1170,Denver,"November 07, 2022",10,168000,"wine tasting, spa, shopping"
T3482,1170,Denver,07/12/2023,3,144000,wine tasting
T3483,1401,Cancun,2022-07-05,4,81000,"hiking, kayaking, safari"
T3484,1929,Barcelona,"May 18, 2022",6,178000,"wine tasting, shopping, spa"
T3485,1929,Bali,08/24/2023,4,114000,wine tasting
T3486,1929,Banff,"January 01, 2023",4,289000,"shopping, spa, wine tasting"
T3487,1929,Tokyo,2024-10-21,3,93000,"shopping, spa, wine tasting"
T3488,1929,Banff,2022-04-22,8,276000,"shopping, spa"
T3489,1566,Cancun,2021-10-26,8,65000,"safari, hiking, kayaking"
T3490,1566,Barcelona,2022-03-31,8,145000,hiking
T3491,1566,Barcelona,"November 04, 2023",9,191000,"kayaking, hiking, safari"
T3492,1176,Cancun,"September 12, 2022",8,86000,"wine tasting, shopping"
T3493,1176,Phuket,"August 27, 2022",8,537000,spa
T3494,1176,Banff,2022-08-21,10,263000,shopping
T3495,1327,Cancun,12/25/2022,6,82000,"safari, hiking, kayaking"
T3496,1327,Banff,12/11/2022,3,310000,hiking
T3497,1327,Rome,10/28/2021,10,306000,"kayaking, hiking"
T3498,1706,Cancun,2023-10-20,10,91000,"snorkeling, beach"
T3499,1706,Cancun,2025-02-26,6,79000,spa
T3500,1198,Cape Town,2023-06-11,4,297000,snorkeling
T3501,1198,Cancun,2024-05-26,8,68000,"snorkeling, beach"
T3502,1198,Paris,2023-07-23,4,558000,"beach, spa, snorkeling"
T3503,1198,Barcelona,2025-04-14,8,174000,"spa, snorkeling, beach"
T3504,1198,Banff,2023-09-15,9,291000,beach
T3505,1470,Denver,"February 29, 2024",9,170000,"safari, hiking, kayaking"
T3506,1470,Bali,2024-10-12,4,125000,"safari, hiking"
T3507,1470,Cancun,06/15/2025,6,69000,kayaking
T3508,1996,Cancun,06/02/2023,3,71000,"hiking, museum tour"
T3509,1996,Bali,07/18/2022,8,95000,"food tour, museum tour, hiking"
T3510,1694,Tokyo,12/24/2023,9,100000,"hiking, safari, kayaking"
T3511,1266,Denver,07/08/2022,3,139000,snorkeling
T3512,1266,Rome,2021-09-01,8,298000,spa
T3513,1615,Banff,02/21/2025,8,231000,"kayaking, hiking, safari"
T3514,1615,Cape Town,11/21/2022,9,266000,"safari, hiking, kayaking"
T3515,1615,Denver,"July 04, 2024",7,167000,"hiking, safari"
T3516,1615,Banff,03/07/2023,10,256000,hiking
T3517,1732,Rome,2022-03-07,8,238000,"kayaking, safari, hiking"
T3518,1732,Rome,"July 22, 2023",7,216000,"safari, kayaking, hiking"
T3519,1732,Tokyo,"November 06, 2024",7,92000,"safari, kayaking"
T3520,1732,Cape Town,2023-01-04,5,281000,"safari, hiking"
T3521,1492,Paris,10/30/2022,9,545000,"kayaking, safari, hiking"
T3522,1130,Rome,"January 09, 2025",9,227000,kayaking
T3523,1338,Cancun,05/27/2025,9,76000,"museum tour, food tour"
T3524,1338,Cancun,04/05/2024,4,67000,"food tour, museum tour"
T3525,1856,Denver,2024-12-03,9,149000,"kayaking, hiking"
T3526,1856,Tokyo,2024-06-22,4,95000,"kayaking, safari, hiking"
T3527,1856,Cancun,2021-07-11,7,77000,"hiking, kayaking, safari"
T3528,1856,Bali,"September 05, 2021",4,105000,kayaking
T3529,1856,Denver,05/11/2022,8,150000,safari
T3530,1489,Denver,10/25/2022,7,178000,safari
T3531,1489,Bali,"September 12, 2024",3,108000,"kayaking, safari"
T3532,1572,Cancun,01/06/2023,3,90000,"shopping, spa, wine tasting"
T3533,1606,Cape Town,"August 28, 2024",8,281000,"spa, beach, snorkeling"
T3534,1606,Banff,02/25/2023,10,283000,"snorkeling, spa, beach"
T3535,1606,Cancun,2023-02-09,10,79000,"beach, snorkeling"
T3536,1193,Cancun,12/01/2022,4,91000,"spa, shopping, wine tasting"
T3537,1193,Cancun,2024-10-17,6,81000,spa
T3538,1193,Barcelona,"January 30, 2025",8,171000,"wine tasting, spa, shopping"
T3539,1193,Barcelona,"March 21, 2023",7,207000,"wine tasting, shopping"
T3540,1140,Tokyo,2023-11-26,7,105000,shopping
T3541,1140,Denver,2024-11-26,6,159000,wine tasting
T3542,1140,Denver,2021-08-22,7,190000,"wine tasting, shopping, spa"
T3543,1416,Tokyo,06/09/2025,4,95000,shopping
T3544,1416,Tokyo,"January 12, 2024",4,118000,spa
T3545,1416,Cancun,03/30/2025,5,83000,spa
T3546,1660,Banff,06/28/2023,10,290000,"kayaking, hiking"
T3547,1660,Cape Town,"October 10, 2024",6,310000,"hiking, safari"
T3548,1476,Cape Town,"May 02, 2022",5,297000,"safari, kayaking"
T3549,1714,Cape Town,2024-02-09,10,331000,hiking
T3550,1714,Denver,05/07/2024,8,139000,"safari, kayaking"
T3551,1714,Paris,2024-01-12,9,460000,kayaking
T3552,1714,Rome,"October 24, 2023",8,219000,"kayaking, safari"
T3553,1714,Paris,"May 02, 2025",3,423000,"kayaking, safari, hiking"
T3554,1152,Barcelona,"October 08, 2022",5,189000,"spa, beach"
T3555,1849,Cape Town,"December 17, 2022",7,253000,"kayaking, hiking"
T3556,1849,Phuket,12/12/2022,6,450000,"hiking, kayaking"
T3557,1849,Phuket,12/24/2021,9,431000,"kayaking, hiking, safari"
T3558,1849,Cape Town,2021-10-04,9,323000,safari
T3559,1849,Rome,12/23/2024,6,219000,"safari, hiking, kayaking"
T3560,1922,Cape Town,"June 21, 2024",7,257000,"wine tasting, shopping, spa"
T3561,1010,Barcelona,2022-12-19,10,196000,"beach, spa, snorkeling"
T3562,1010,Cape Town,"June 20, 2025",4,258000,spa
T3563,1010,Denver,"August 07, 2022",8,185000,"spa, beach"
T3564,1269,Denver,2024-11-17,7,142000,"food tour, cultural show"
T3565,1269,Phuket,02/04/2025,7,583000,"museum tour, food tour"
T3566,1269,Banff,2022-10-10,10,271000,"museum tour, cultural show, food tour"
T3567,1269,Cancun,"November 07, 2024",9,88000,"food tour, museum tour"
T3568,1096,Denver,12/07/2021,5,131000,"food tour, hiking"
T3569,1096,Bali,2023-08-31,7,109000,"food tour, hiking"
T3570,1096,Barcelona,2023-07-24,10,164000,"museum tour, hiking"
T3571,1210,Barcelona,09/18/2022,4,210000,kayaking
T3572,1210,Denver,"July 19, 2024",9,172000,"kayaking, hiking"
T3573,1210,Cancun,"August 25, 2023",7,90000,"kayaking, safari, hiking"
T3574,1210,Banff,"September 19, 2023",8,266000,"kayaking, safari, hiking"
T3575,1989,Rome,"March 03, 2023",8,248000,hiking
T3576,1989,Banff,"October 01, 2023",7,229000,"food tour, museum tour"
T3577,1989,Tokyo,11/12/2024,3,113000,"food tour, hiking"
T3578,1989,Paris,11/28/2023,5,528000,"hiking, museum tour"
T3579,1752,Barcelona,"December 15, 2021",5,167000,"snorkeling, beach, spa"
T3580,1752,Barcelona,2024-03-17,10,147000,"snorkeling, spa"
T3581,1752,Paris,11/18/2023,5,455000,"spa, beach, snorkeling"
T3582,1569,Barcelona,"November 19, 2022",5,180000,"shopping, wine tasting"
T3583,1569,Banff,02/24/2025,7,306000,"spa, wine tasting, shopping"
T3584,1569,Phuket,07/31/2021,5,607000,"spa, wine tasting"
T3585,1569,Denver,04/27/2023,10,129000,"wine tasting, shopping"
T3586,1569,Phuket,"September 19, 2023",4,615000,"spa, wine tasting"
T3587,1813,Cape Town,"November 24, 2024",5,276000,snorkeling
T3588,1813,Tokyo,04/12/2024,4,89000,snorkeling
T3589,1813,Cape Town,2022-04-16,8,240000,"snorkeling, beach"
T3590,1813,Cape Town,"December 19, 2023",5,262000,beach
T3591,1813,Phuket,"December 18, 2021",9,489000,"spa, beach, snorkeling"
T3592,1775,Tokyo,"May 15, 2025",8,90000,spa
T3593,1775,Denver,10/31/2021,6,183000,"wine tasting, spa"
T3594,1775,Tokyo,"May 18, 2022",3,115000,"shopping, spa"
T3595,1775,Bali,2024-05-14,7,97000,"wine tasting, shopping"
T3596,1548,Denver,"July 21, 2022",8,156000,safari
T3597,1548,Cancun,03/18/2024,4,87000,"safari, hiking"
T3598,1548,Tokyo,"October 04, 2023",6,112000,"safari, kayaking"
T3599,1548,Phuket,"January 13, 2022",9,563000,safari
T3600,1548,Barcelona,"April 26, 2025",7,170000,safari
T3601,1948,Cancun,"January 18, 2025",9,74000,shopping
T3602,1948,Cape Town,10/30/2021,9,255000,"wine tasting, shopping"
T3603,1532,Bali,2024-07-13,7,115000,"kayaking, hiking, safari"
T3604,1532,Banff,11/03/2024,10,274000,"safari, hiking"
T3605,1532,Cape Town,2022-08-26,10,280000,"hiking, kayaking, safari"
T3606,1938,Barcelona,"January 13, 2023",9,196000,"beach, spa, snorkeling"
T3607,1938,Denver,"June 17, 2023",6,172000,snorkeling
T3608,1938,Tokyo,2023-04-09,6,102000,"spa, beach"
T3609,1938,Bali,05/22/2022,10,103000,spa
T3610,1332,Cancun,2023-08-10,4,74000,"kayaking, hiking"
T3611,1332,Cancun,01/05/2023,4,69000,"kayaking, safari"
T3612,1075,Cape Town,02/08/2022,8,309000,"spa, wine tasting, shopping"
T3613,1075,Cape Town,"April 08, 2025",10,248000,"shopping, wine tasting"
T3614,1075,Banff,"January 07, 2024",3,339000,shopping
T3615,1075,Cancun,"February 04, 2024",5,86000,"shopping, wine tasting, spa"
T3616,1712,Cancun,2024-01-19,6,72000,"beach, spa"
T3617,1712,Cancun,09/17/2022,7,64000,"spa, beach"
T3618,1712,Cancun,05/23/2022,4,80000,spa
T3619,1712,Cancun,2022-11-26,4,65000,"snorkeling, spa"
T3620,1077,Tokyo,"September 14, 2021",4,82000,"hiking, kayaking"
T3621,1077,Denver,2024-06-19,8,145000,safari
T3622,1077,Tokyo,2023-11-19,4,81000,"hiking, kayaking"
T3623,1077,Tokyo,2022-09-27,4,119000,hiking
T3624,1077,Bali,2023-02-09,4,115000,"safari, kayaking"
T3625,1263,Cape Town,12/16/2022,8,241000,"museum tour, food tour"
T3626,1263,Paris,2023-03-05,5,559000,"museum tour, food tour, hiking"
T3627,1263,Cancun,"March 02, 2023",6,78000,"food tour, hiking"
T3628,1263,Denver,"May 22, 2025",3,191000,food tour
T3629,1998,Bali,"May 04, 2024",8,124000,"beach, snorkeling, spa"
T3630,1998,Cancun,2025-01-12,7,83000,"beach, snorkeling"
T3631,1998,Tokyo,08/18/2023,5,95000,"spa, snorkeling, beach"
T3632,1998,Tokyo,2022-05-17,7,119000,"snorkeling, beach"
T3633,1149,Paris,03/27/2023,8,444000,"spa, snorkeling, beach"
T3634,1937,Barcelona,12/24/2022,5,158000,"hiking, safari, kayaking"
T3635,1937,Cancun,"March 12, 2023",3,77000,"safari, kayaking, hiking"
T3636,1937,Tokyo,2025-03-01,10,121000,"safari, hiking"
T3637,1937,Denver,10/17/2022,3,163000,"hiking, safari"
T3638,1514,Banff,2023-02-24,8,235000,spa
T3639,1514,Barcelona,2023-09-24,7,182000,beach
T3640,1514,Cape Town,"July 05, 2022",10,271000,spa
T3641,1945,Tokyo,12/26/2024,9,100000,shopping
T3642,1945,Cancun,2022-08-17,8,87000,"shopping, spa"
T3643,1945,Tokyo,2024-02-19,5,88000,"spa, wine tasting, shopping"
T3644,1945,Cancun,"May 17, 2022",10,75000,"spa, wine tasting"
T3645,1945,Tokyo,"October 19, 2021",9,92000,"shopping, wine tasting"
T3646,1469,Paris,04/16/2025,8,446000,museum tour
T3647,1469,Rome,2024-08-05,3,259000,food tour
T3648,1469,Barcelona,2024-05-18,6,193000,cultural show
T3649,1469,Barcelona,"February 21, 2025",7,191000,"cultural show, food tour"
T3650,1469,Tokyo,"August 07, 2024",3,97000,"cultural show, food tour, museum tour"
T3651,1564,Rome,2024-11-25,10,272000,hiking
T3652,1564,Bali,2023-07-26,10,122000,museum tour
T3653,1564,Barcelona,10/30/2024,6,173000,"museum tour, food tour"
T3654,1564,Phuket,2022-07-01,5,587000,"hiking, food tour, museum tour"
T3655,1564,Paris,2022-12-29,5,519000,food tour
T3656,1774,Banff,2023-08-08,4,266000,shopping
T3657,1461,Barcelona,2022-12-18,7,165000,safari
T3658,1461,Banff,2025-05-25,9,232000,"kayaking, hiking, safari"
T3659,1461,Barcelona,2024-10-26,7,211000,"kayaking, hiking, safari"
T3660,1461,Tokyo,"June 28, 2024",4,97000,"kayaking, safari"
T3661,1253,Rome,2023-03-09,5,280000,"safari, kayaking"
T3662,1253,Bali,"March 13, 2024",6,122000,hiking
T3663,1253,Barcelona,"January 26, 2022",3,180000,"kayaking, hiking, safari"
T3664,1771,Bali,2025-04-22,3,98000,"museum tour, cultural show"
T3665,1771,Banff,09/21/2024,10,279000,museum tour
T3666,1771,Cancun,"August 05, 2022",6,66000,"museum tour, food tour, cultural show"
T3667,1771,Barcelona,04/02/2025,8,201000,"museum tour, cultural show, food tour"
T3668,1771,Tokyo,2024-07-23,10,94000,"food tour, museum tour, cultural show"
T3669,1845,Barcelona,2022-11-24,6,171000,beach
T3670,1845,Banff,"November 10, 2024",10,339000,"beach, snorkeling"
T3671,1845,Rome,2022-10-13,8,276000,spa
T3672,1845,Cancun,10/20/2023,5,92000,"snorkeling, spa"
T3673,1369,Banff,2025-05-22,3,283000,"wine tasting, shopping, spa"
T3674,1369,Rome,2021-10-08,6,266000,"shopping, wine tasting, spa"
T3675,1369,Bali,"April 24, 2023",3,124000,spa
T3676,1369,Denver,2022-07-07,4,129000,"wine tasting, spa"
T3677,1369,Tokyo,10/31/2021,3,98000,"shopping, spa"
T3678,1321,Tokyo,"July 18, 2021",7,87000,"food tour, cultural show, museum tour"
T3679,1321,Tokyo,01/19/2025,10,117000,"food tour, museum tour, cultural show"
T3680,1321,Cape Town,06/07/2023,8,260000,food tour
T3681,1695,Paris,08/31/2021,6,452000,"safari, kayaking, hiking"
T3682,1695,Tokyo,2025-01-08,8,96000,hiking
T3683,1151,Cancun,"April 04, 2023",5,84000,food tour
T3684,1151,Denver,"March 11, 2024",9,178000,"museum tour, cultural show, food tour"
T3685,1151,Cancun,2022-04-04,8,72000,food tour
T3686,1151,Tokyo,"August 30, 2023",6,91000,cultural show
T3687,1151,Bali,2022-10-30,9,93000,"cultural show, food tour"
T3688,1954,Paris,2023-08-13,7,507000,"hiking, kayaking"
T3689,1954,Cancun,03/02/2023,9,89000,"safari, hiking"
T3690,1302,Bali,"January 01, 2022",9,89000,"beach, snorkeling"
T3691,1302,Bali,2024-01-08,5,98000,spa
T3692,1302,Bali,06/07/2023,3,108000,"snorkeling, beach, spa"
T3693,1302,Cancun,05/05/2024,4,86000,spa
T3694,1190,Rome,11/24/2024,8,304000,"wine tasting, spa, shopping"
T3695,1190,Barcelona,"December 24, 2022",10,151000,"shopping, spa, wine tasting"
T3696,1586,Phuket,2022-03-25,3,519000,"kayaking, hiking, safari"
T3697,1586,Banff,2025-05-31,7,233000,"hiking, safari, kayaking"
T3698,1348,Tokyo,"September 06, 2024",8,87000,museum tour
T3699,1348,Tokyo,12/27/2024,4,81000,"hiking, food tour"
T3700,1348,Tokyo,2024-06-25,7,85000,"food tour, museum tour"
T3701,1348,Bali,2023-03-18,8,92000,"museum tour, hiking, food tour"
T3702,1243,Denver,2022-07-23,6,188000,"kayaking, hiking, safari"
T3703,1243,Bali,12/26/2021,4,126000,"safari, kayaking"
T3704,1793,Tokyo,09/17/2024,3,89000,safari
T3705,1793,Bali,"November 12, 2021",7,92000,"hiking, safari"
T3706,1087,Banff,07/12/2023,6,248000,"kayaking, hiking"
T3707,1751,Bali,12/20/2024,9,94000,wine tasting
T3708,1751,Denver,12/24/2023,10,136000,"shopping, wine tasting"
T3709,1751,Denver,"November 08, 2023",4,132000,wine tasting
T3710,1751,Banff,2022-07-17,10,272000,"wine tasting, shopping, spa"
T3711,1655,Rome,"October 04, 2021",4,230000,food tour
T3712,1655,Cape Town,04/13/2024,10,291000,"food tour, museum tour, cultural show"
T3713,1982,Bali,"August 24, 2023",4,99000,"snorkeling, beach, spa"
T3714,1778,Barcelona,"September 03, 2023",8,153000,"hiking, food tour, museum tour"
T3715,1418,Rome,12/03/2022,5,320000,museum tour
T3716,1418,Barcelona,"May 08, 2024",3,149000,"cultural show, food tour"
T3717,1418,Bali,2025-01-05,3,115000,museum tour
T3718,1288,Cape Town,2024-06-03,3,245000,hiking
T3719,1288,Cape Town,"January 05, 2022",10,236000,kayaking
T3720,1288,Rome,12/31/2022,3,311000,"safari, kayaking, hiking"
T3721,1288,Denver,"January 07, 2022",5,138000,"safari, hiking"
T3722,1648,Rome,12/25/2022,4,295000,"beach, spa"
T3723,1648,Denver,2024-10-22,3,160000,"spa, snorkeling"
T3724,1648,Tokyo,09/29/2021,5,95000,"spa, beach, snorkeling"
T3725,1648,Rome,"September 29, 2022",5,242000,"snorkeling, beach, spa"
T3726,1648,Tokyo,"September 20, 2023",10,104000,beach
T3727,1166,Banff,10/27/2022,6,239000,"spa, wine tasting"
T3728,1166,Denver,2022-03-13,10,190000,"spa, wine tasting, shopping"
T3729,1166,Phuket,"April 04, 2025",3,600000,"wine tasting, spa"
T3730,1166,Cancun,03/18/2024,6,75000,"spa, wine tasting"
T3731,1595,Denver,09/27/2024,9,180000,"safari, kayaking"
T3732,1595,Bali,2022-06-01,3,92000,safari
T3733,1595,Bali,07/15/2024,3,117000,hiking
T3734,1942,Denver,2024-03-13,5,192000,"safari, hiking"
T3735,1942,Bali,"July 24, 2021",4,124000,"safari, kayaking, hiking"
T3736,1942,Cancun,"March 28, 2023",7,89000,"kayaking, hiking"
T3737,1155,Barcelona,2025-05-17,4,146000,"museum tour, cultural show, food tour"
T3738,1155,Cancun,"October 12, 2024",10,68000,"museum tour, food tour"
T3739,1155,Barcelona,2023-09-11,8,185000,cultural show
T3740,1155,Denver,2021-08-06,9,164000,"museum tour, cultural show"
T3741,1155,Denver,05/13/2022,8,132000,"food tour, cultural show"
T3742,1356,Bali,02/03/2025,5,109000,"shopping, spa, wine tasting"
T3743,1381,Cancun,"July 08, 2024",6,71000,"kayaking, safari"
T3744,1279,Bali,"October 06, 2024",4,87000,"snorkeling, beach"
T3745,1126,Tokyo,08/28/2023,10,106000,spa
T3746,1126,Bali,"September 20, 2024",7,125000,"spa, beach, snorkeling"
T3747,1126,Tokyo,2024-10-10,7,98000,"spa, snorkeling"
T3748,1126,Tokyo,"March 06, 2023",10,109000,"beach, spa, snorkeling"
T3749,1707,Paris,2025-02-04,8,570000,safari
T3750,1777,Denver,08/22/2021,3,172000,"food tour, museum tour"
T3751,1777,Banff,11/15/2021,8,316000,"museum tour, food tour, cultural show"
T3752,1777,Cape Town,04/16/2025,7,316000,cultural show
T3753,1777,Cape Town,12/27/2024,9,289000,"cultural show, museum tour"
T3754,1022,Barcelona,"July 23, 2022",4,159000,"snorkeling, beach, spa"
T3755,1616,Phuket,"November 22, 2022",3,417000,"food tour, hiking"
T3756,1616,Barcelona,11/03/2023,4,146000,"food tour, museum tour, hiking"
T3757,1616,Barcelona,"February 02, 2023",10,205000,food tour
T3758,1665,Rome,2022-07-22,4,218000,"beach, spa"
T3759,1665,Denver,"August 01, 2024",8,191000,spa
T3760,1665,Cancun,2024-12-15,10,65000,"beach, spa"
T3761,1282,Bali,2021-11-01,10,91000,"snorkeling, beach"
T3762,1282,Phuket,10/01/2023,3,584000,"spa, snorkeling"
T3763,1282,Banff,2024-03-20,8,260000,"beach, spa"
T3764,1903,Tokyo,03/30/2023,8,114000,"safari, kayaking, hiking"
T3765,1903,Barcelona,"March 17, 2025",10,143000,"safari, hiking, kayaking"
T3766,1903,Denver,2025-05-20,3,166000,"hiking, kayaking"
T3767,1471,Cape Town,11/21/2022,3,334000,"hiking, kayaking"
T3768,1471,Tokyo,"May 13, 2025",10,111000,"kayaking, safari"
T3769,1471,Phuket,05/18/2023,4,462000,kayaking
T3770,1471,Cape Town,"February 24, 2023",8,302000,kayaking
T3771,1471,Paris,12/23/2024,5,560000,"hiking, kayaking"
T3772,1738,Tokyo,10/26/2021,3,116000,"kayaking, safari"
T3773,1738,Cancun,"May 04, 2025",6,70000,safari
T3774,1367,Phuket,"August 02, 2021",3,475000,"safari, hiking"
T3775,1367,Cancun,"September 01, 2023",8,69000,"kayaking, safari"
T3776,1025,Paris,2024-12-08,8,525000,spa
T3777,1025,Paris,2021-09-07,6,485000,"beach, snorkeling"
T3778,1025,Banff,"November 03, 2023",10,319000,spa
T3779,1196,Banff,2023-06-05,5,233000,"kayaking, hiking, safari"
T3780,1064,Cape Town,2024-10-01,8,239000,"spa, snorkeling, beach"
T3781,1064,Cape Town,"July 27, 2022",5,317000,"beach, snorkeling, spa"
T3782,1064,Barcelona,09/25/2023,4,183000,snorkeling
T3783,1064,Bali,2025-04-14,5,93000,beach
T3784,1015,Paris,"August 15, 2023",7,580000,"safari, hiking, kayaking"
T3785,1015,Phuket,10/17/2022,8,503000,hiking
T3786,1015,Banff,2021-12-17,5,319000,"kayaking, hiking"
T3787,1015,Cancun,2025-04-29,10,69000,"safari, kayaking, hiking"
T3788,1015,Rome,11/03/2021,7,226000,kayaking
T3789,1466,Bali,06/15/2022,4,114000,"museum tour, food tour"
T3790,1466,Cancun,01/25/2022,4,82000,"food tour, museum tour, hiking"
T3791,1466,Banff,05/04/2024,8,333000,"hiking, museum tour"
T3792,1466,Barcelona,07/20/2021,5,148000,"hiking, food tour"
T3793,1297,Bali,01/08/2025,8,130000,museum tour
T3794,1297,Denver,2024-09-23,4,130000,"museum tour, cultural show"
T3795,1883,Cancun,12/22/2023,6,86000,"snorkeling, spa"
T3796,1883,Rome,2022-05-16,5,278000,"snorkeling, beach"
T3797,1883,Rome,09/09/2022,10,313000,"beach, snorkeling, spa"
T3798,1883,Tokyo,"March 19, 2025",10,108000,"beach, spa, snorkeling"
T3799,1621,Rome,08/07/2023,3,274000,kayaking
T3800,1621,Phuket,07/23/2021,5,590000,hiking
T3801,1336,Cancun,03/27/2025,5,69000,spa
T3802,1336,Denver,2023-07-04,10,180000,snorkeling
T3803,1336,Cancun,2024-05-24,9,85000,snorkeling
T3804,1336,Tokyo,2021-08-13,9,91000,spa
T3805,1820,Cancun,2025-02-17,3,80000,safari
T3806,1820,Phuket,"April 23, 2024",4,538000,"kayaking, hiking, safari"
T3807,1026,Denver,2025-04-16,6,154000,kayaking
T3808,1026,Bali,09/01/2024,4,89000,"safari, kayaking"
T3809,1026,Tokyo,01/29/2025,9,86000,"safari, hiking"
T3810,1026,Denver,08/29/2023,3,182000,"kayaking, hiking"
T3811,1026,Bali,2024-02-05,7,107000,"kayaking, hiking"
T3812,1588,Cancun,2021-08-26,9,86000,beach
T3813,1588,Cancun,09/09/2021,3,68000,beach
T3814,1588,Cancun,09/05/2021,8,84000,"spa, snorkeling"
T3815,1043,Bali,06/19/2025,9,89000,"snorkeling, spa, beach"
T3816,1043,Cape Town,2025-05-06,7,326000,"beach, snorkeling"
T3817,1043,Banff,2022-03-14,3,314000,"spa, snorkeling"
T3818,1497,Bali,2023-03-15,5,106000,"hiking, kayaking, safari"
T3819,1497,Cape Town,10/02/2021,4,279000,hiking
T3820,1792,Banff,2023-02-08,10,331000,"hiking, kayaking"
T3821,1792,Tokyo,2023-02-07,4,87000,"safari, hiking, kayaking"
T3822,1792,Denver,"January 24, 2022",10,176000,safari
T3823,1515,Cancun,2025-04-24,10,70000,snorkeling
T3824,1515,Bali,"March 15, 2024",5,109000,"snorkeling, spa, beach"
T3825,1995,Barcelona,2025-04-17,10,204000,"hiking, food tour, museum tour"
T3826,1995,Bali,06/11/2022,5,123000,"museum tour, food tour"
T3827,1995,Bali,10/16/2022,8,105000,"museum tour, food tour, hiking"
T3828,1995,Banff,"May 31, 2023",10,275000,"hiking, food tour"
T3829,1995,Cancun,11/13/2023,4,88000,museum tour
T3830,1561,Tokyo,"November 27, 2022",4,100000,food tour
T3831,1561,Tokyo,2021-11-18,6,90000,"cultural show, food tour"
T3832,1561,Cancun,2022-07-16,8,89000,cultural show
T3833,1561,Tokyo,06/17/2023,4,116000,cultural show
T3834,1917,Tokyo,2023-10-30,10,117000,"museum tour, food tour"
T3835,1917,Denver,08/10/2023,7,150000,museum tour
T3836,1454,Cancun,"November 04, 2024",6,85000,safari
T3837,1387,Rome,"September 14, 2021",4,266000,hiking
T3838,1387,Banff,2022-07-31,5,288000,hiking
T3839,1387,Denver,"March 09, 2022",7,155000,hiking
T3840,1071,Tokyo,2022-12-05,9,84000,"kayaking, safari"
T3841,1071,Cancun,06/25/2025,6,82000,"hiking, safari"
T3842,1071,Tokyo,"October 31, 2022",7,93000,"hiking, kayaking, safari"
T3843,1542,Paris,02/29/2024,10,462000,safari
T3844,1542,Barcelona,2025-05-27,7,151000,hiking
T3845,1542,Phuket,2024-07-06,9,544000,"safari, kayaking"
T3846,1542,Rome,12/11/2022,7,237000,"safari, hiking"
T3847,1542,Rome,"October 15, 2022",6,249000,"hiking, safari"
T3848,1456,Cancun,03/20/2023,5,83000,"beach, snorkeling"
T3849,1456,Barcelona,06/29/2024,7,181000,beach
T3850,1456,Tokyo,"January 19, 2022",9,115000,"beach, snorkeling"
T3851,1456,Barcelona,"June 19, 2025",7,175000,"beach, snorkeling, spa"
T3852,1633,Rome,04/03/2022,9,288000,"spa, snorkeling, beach"
T3853,1633,Cancun,06/20/2024,7,78000,"spa, beach, snorkeling"
T3854,1633,Cancun,01/28/2023,6,79000,"beach, snorkeling, spa"
T3855,1633,Tokyo,03/28/2022,10,121000,"snorkeling, beach, spa"
T3856,1633,Cancun,2022-07-02,10,88000,"spa, beach"
T3857,1431,Denver,"September 25, 2022",10,139000,safari
T3858,1431,Bali,2021-11-13,5,96000,"kayaking, hiking"
T3859,1431,Bali,2024-09-02,3,100000,safari
T3860,1431,Tokyo,05/04/2024,8,113000,"kayaking, hiking, safari"
T3861,1431,Cancun,2021-10-11,9,73000,"kayaking, hiking, safari"
